id,creation_date,tags,answer_count,comment_count,favorite_count,view_count,score
67628331,2021-05-20 21:46:14.990000+00:00,php|wordpress|woocommerce,0,0,,10,0
67648101,2021-05-22 09:48:19+00:00,php|wordpress|woocommerce,0,0,,10,0
67651345,2021-05-22 15:39:25.070000+00:00,php|database|wordpress|class,0,0,,10,0
67655778,2021-05-23 03:02:49.363000+00:00,php|wordpress|forms,0,0,,10,1
67669263,2021-05-24 08:58:40.620000+00:00,wordpress|title,0,0,,10,0
67388301,2021-05-04 16:07:41.987000+00:00,wordpress|drop-down-menu|navigation|wp-nav-menu-item,0,0,,11,0
67439539,2021-05-07 17:43:21.260000+00:00,wordpress|wordpress-theming|blogs|custom-wordpress-pages,0,0,,11,0
67442633,2021-05-07 23:15:16.630000+00:00,wordpress|wordpress-shortcode,0,0,,11,0
67449238,2021-05-08 15:31:36.030000+00:00,php|wordpress|wordpress-theming|custom-post-type|custom-wordpress-pages,0,0,,11,0
67475297,2021-05-10 17:44:45.177000+00:00,wordpress|plugins,0,0,,11,0
67500498,2021-05-12 09:04:38.017000+00:00,wordpress|wordpress-plugin-creation,0,0,,11,0
67515414,2021-05-13 07:25:20.207000+00:00,wordpress|carousel|gallery|lightbox,0,0,,11,0
67515947,2021-05-13 08:11:07.993000+00:00,php|wordpress|woocommerce,0,0,,11,1
67568758,2021-05-17 11:26:23.300000+00:00,wordpress|plugins|server|admin|user-roles,0,0,,11,0
67582781,2021-05-18 08:40:49.287000+00:00,php|wordpress|wordpress-theming,1,0,,11,1
67595297,2021-05-18 23:54:48.410000+00:00,wordpress|rss,0,0,,11,0
67625467,2021-05-20 17:41:08.653000+00:00,php|arrays|wordpress|copy,0,0,,11,0
67632972,2021-05-21 08:02:20.583000+00:00,php|wordpress|admin|wp-admin,0,0,,11,0
67651253,2021-05-22 15:30:56.420000+00:00,php|reactjs|wordpress|wp-admin,0,0,,11,0
67685686,2021-05-25 09:55:57.970000+00:00,javascript|php|wordpress|wordpress-theming|wordpress-shortcode,0,0,,11,0
67689119,2021-05-25 13:34:26.787000+00:00,php|wordpress|wpmu,1,0,,11,0
67350086,2021-05-01 19:21:34.343000+00:00,wordpress|woocommerce,0,0,,12,0
67357590,2021-05-02 14:38:05.340000+00:00,wordpress|wordpress-theming|underscores-wp,0,0,,12,0
67358726,2021-05-02 16:29:27.390000+00:00,wordpress|themes,0,0,,12,0
67402694,2021-05-05 13:52:29.527000+00:00,wordpress|variables,0,0,,12,0
67432344,2021-05-07 09:29:59.853000+00:00,wordpress|wordpress-theming|elementor,0,0,,12,0
67467471,2021-05-10 08:49:50.810000+00:00,javascript|ajax|wordpress|wp-mail,0,0,,12,0
67468445,2021-05-10 10:00:13.590000+00:00,wordpress|genesis,0,0,,12,0
67473153,2021-05-10 15:18:15.227000+00:00,wordpress|advanced-custom-fields|custom-post-type,1,0,,12,1
67476873,2021-05-10 19:51:27.120000+00:00,wordpress|plugins|elementor,0,0,,12,0
67497023,2021-05-12 03:37:18.380000+00:00,wordpress|wordpress-theming|themes|customization,2,0,,12,0
67500245,2021-05-12 08:49:48.500000+00:00,php|wordpress|plugins|modal-dialog|bootstrap-modal,0,0,,12,2
67509519,2021-05-12 18:56:06.017000+00:00,wordpress|if-statement|checkbox|wpbakery,0,0,,12,0
67524207,2021-05-13 18:17:41.077000+00:00,wordpress|mobile|calendar,0,0,,12,0
67528720,2021-05-14 03:28:06.303000+00:00,php|html|wordpress|wordpress-theming,0,0,,12,0
67569590,2021-05-17 12:22:57.660000+00:00,wordpress|image|plugins|size,0,0,1.0,12,0
67589435,2021-05-18 15:32:37.847000+00:00,php|wordpress|woocommerce|hook-woocommerce,0,0,,12,0
67667360,2021-05-24 06:07:29.547000+00:00,php|wordpress|woocommerce,0,0,,12,0
67419735,2021-05-06 14:02:46.613000+00:00,wordpress|function|post|categories,0,0,,13,0
67426162,2021-05-06 21:26:53.293000+00:00,php|wordpress|advanced-custom-fields,1,0,,13,0
67441821,2021-05-07 21:21:59.570000+00:00,php|wordpress,1,0,,13,0
67453436,2021-05-09 00:56:47.107000+00:00,php|wordpress|function|woocommerce,0,0,,13,0
67454973,2021-05-09 06:42:14.843000+00:00,wordpress|wordpress-theming,1,0,,13,1
67463564,2021-05-10 00:59:02.053000+00:00,android|wordpress|android-studio|webview,0,0,,13,0
67465523,2021-05-10 06:10:14.383000+00:00,wordpress|rss|wordpress-rest-api,0,0,,13,0
67471500,2021-05-10 13:36:27.747000+00:00,wordpress|elementor,1,0,,13,0
67483907,2021-05-11 09:20:19.050000+00:00,css|wordpress|wordpress-theming|custom-wordpress-pages,0,0,,13,0
67520565,2021-05-13 13:59:58.243000+00:00,wordpress|image|plugins|gallery|geo,0,0,,13,0
67560436,2021-05-16 18:53:02.057000+00:00,php|wordpress,1,0,,13,-1
67566598,2021-05-17 08:49:41.570000+00:00,wordpress|ubuntu|nginx|nginx-reverse-proxy|nginx-config,0,0,,13,0
67569167,2021-05-17 11:54:34.270000+00:00,css|wordpress|menu|transition,0,0,,13,0
67584178,2021-05-18 10:11:49.197000+00:00,javascript|wordpress|twitter-bootstrap|menu|tabs,0,0,,13,0
67601689,2021-05-19 10:41:00.730000+00:00,wordpress|woocommerce,0,0,,13,0
67634509,2021-05-21 09:47:22.743000+00:00,wordpress|post|permalinks,1,0,,13,0
67635984,2021-05-21 11:29:29.033000+00:00,php|wordpress|woocommerce|wordpress-theming|custom-wordpress-pages,0,0,,13,0
67678715,2021-05-24 20:40:35.310000+00:00,php|wordpress|wordpress-theming|custom-wordpress-pages,1,0,,13,0
67350784,2021-05-01 20:58:16.380000+00:00,wordpress|woocommerce,0,0,,14,0
67351363,2021-05-01 22:25:21.120000+00:00,wordpress|settings|backoffice,1,0,,14,0
67402105,2021-05-05 13:17:13.023000+00:00,php|wordpress|sql-injection,0,0,,14,0
67402784,2021-05-05 13:58:08.503000+00:00,php|wordpress|revolution-slider,0,0,,14,0
67437289,2021-05-07 14:58:29.947000+00:00,wordpress|custom-post-type,0,0,,14,0
67451275,2021-05-08 19:15:00.843000+00:00,php|wordpress|pagination|widget|custom-post-type,1,0,,14,0
67500004,2021-05-12 08:33:46.457000+00:00,jquery|wordpress|edit|custom-taxonomy,0,0,,14,0
67519710,2021-05-13 13:03:34.857000+00:00,php|arrays|wordpress,1,0,,14,0
67538144,2021-05-14 16:57:09.667000+00:00,css|wordpress|revolution-slider,0,0,,14,0
67555706,2021-05-16 10:47:01.290000+00:00,wordpress|spam,0,0,,14,0
67588527,2021-05-18 14:40:53.847000+00:00,php|wordpress|curl|cron,0,0,,14,0
67591088,2021-05-18 17:21:23.720000+00:00,css|wordpress|class|wordpress-theming,0,0,,14,0
67631486,2021-05-21 05:56:18.500000+00:00,wordpress|categories,0,0,,14,0
67649500,2021-05-22 12:32:28.327000+00:00,wordpress|wpml,1,0,,14,0
67657306,2021-05-23 07:35:24.350000+00:00,wordpress|plugins|linkedin,0,0,,14,0
67677068,2021-05-24 18:21:13.593000+00:00,php|wordpress|plugins|action-filter,0,0,,14,1
67688214,2021-05-25 12:45:53.807000+00:00,wordpress|taxonomy,0,0,,14,0
67689030,2021-05-25 13:29:56.080000+00:00,php|wordpress|cron,0,0,,14,0
67366877,2021-05-03 09:53:43.730000+00:00,wordpress|advanced-custom-fields,0,0,,15,0
67385777,2021-05-04 13:29:42.083000+00:00,php|wordpress|wordpress-theming|themes,0,0,,15,1
67451506,2021-05-08 19:41:00.747000+00:00,php|wordpress|updates,0,0,,15,0
67472001,2021-05-10 14:07:23.800000+00:00,wordpress|woocommerce,0,0,,15,0
67477749,2021-05-10 21:13:17.073000+00:00,javascript|wordpress,0,0,,15,0
67478500,2021-05-10 22:48:54.693000+00:00,wordpress|woocommerce|hook-woocommerce|shipping,0,0,,15,0
67479125,2021-05-11 00:32:50.697000+00:00,mysql|wordpress|forms|tags,0,0,,15,0
67484896,2021-05-11 10:26:30.983000+00:00,wordpress|woocommerce|payment-gateway,0,0,,15,0
67486487,2021-05-11 12:09:18.207000+00:00,php|ajax|wordpress,0,0,,15,0
67509835,2021-05-12 19:22:28.360000+00:00,wordpress|url|sef,0,0,,15,0
67514792,2021-05-13 06:26:32.170000+00:00,wordpress|custom-taxonomy|post-meta,0,0,,15,0
67531759,2021-05-14 09:06:09.300000+00:00,php|wordpress|woocommerce,1,0,,15,1
67595800,2021-05-19 01:28:43.917000+00:00,wordpress|plugins,0,0,1.0,15,0
67634032,2021-05-21 09:18:24.907000+00:00,javascript|ajax|wordpress|plugins,0,0,,15,0
67647767,2021-05-22 09:04:55.207000+00:00,php|wordpress,0,0,,15,0
67653334,2021-05-22 19:16:27.673000+00:00,wordpress|pagination,0,0,,15,0
67667953,2021-05-24 07:10:11.977000+00:00,wordpress|jetpack,0,0,,15,0
67685810,2021-05-25 10:04:03.767000+00:00,wordpress|woocommerce|postal-code,0,0,,15,0
67351332,2021-05-01 22:19:57.077000+00:00,wordpress|server|dns|apache2|hosting,0,0,,16,0
67369147,2021-05-03 12:46:06.997000+00:00,wordpress|web|woocommerce|hosting,1,0,,16,-2
67369637,2021-05-03 13:18:57.940000+00:00,wordpress|wordpress-theming,0,0,,16,0
67373744,2021-05-03 18:05:46.073000+00:00,wordpress|advanced-custom-fields|custom-post-type|custom-fields,0,0,,16,0
67410089,2021-05-05 23:39:33.153000+00:00,wordpress|virtual-machine,1,0,,16,0
67430369,2021-05-07 07:04:45.147000+00:00,php|wordpress,1,0,,16,0
67437466,2021-05-07 15:09:53.957000+00:00,php|wordpress|woocommerce|product,0,0,,16,0
67437803,2021-05-07 15:31:16.027000+00:00,wordpress|.htaccess,0,0,,16,1
67447209,2021-05-08 11:50:41.573000+00:00,wordpress|url,0,0,,16,0
67447477,2021-05-08 12:20:26.623000+00:00,wordpress|wordpress-theming|custom-wordpress-pages,0,0,,16,0
67474995,2021-05-10 17:21:01.853000+00:00,php|wordpress|advanced-custom-fields,1,0,,16,0
67477460,2021-05-10 20:42:42.153000+00:00,php|wordpress,0,0,,16,0
67504325,2021-05-12 13:08:14.807000+00:00,css|wordpress|plugins|menu|overlap,0,0,,16,0
67511620,2021-05-12 22:13:19.363000+00:00,javascript|database|wordpress|google-tag-manager|wordpress-plugin-creation,0,0,,16,0
67523349,2021-05-13 17:10:14.107000+00:00,wordpress|elementor|dynamic-featured-image,0,0,,16,0
67535353,2021-05-14 13:41:30.270000+00:00,wordpress|drop-down-menu|menu|navigation|nav,0,0,,16,0
67578723,2021-05-18 01:11:04.730000+00:00,wordpress|file-upload,0,0,,16,0
67585859,2021-05-18 12:08:04.273000+00:00,wordpress|mesibo,1,0,,16,0
67588018,2021-05-18 14:12:13.980000+00:00,php|wordpress|woocommerce|hook-woocommerce,0,0,,16,0
67600360,2021-05-19 09:19:48.837000+00:00,php|wordpress|woocommerce,0,0,,16,0
67607498,2021-05-19 16:47:05.947000+00:00,wordpress|web|content-management-system|webflow,0,0,,16,1
67655038,2021-05-22 23:51:23.097000+00:00,php|wordpress|url-rewriting,0,0,,16,0
67684259,2021-05-25 08:21:01.603000+00:00,wordpress|security,0,0,,16,0
67691450,2021-05-25 15:49:56.123000+00:00,wordpress|categories,1,0,,16,0
67350937,2021-05-01 21:18:40.317000+00:00,wordpress|.htaccess|redirect,0,0,,17,0
67381876,2021-05-04 09:12:36.007000+00:00,wordpress|woocommerce|advanced-custom-fields,0,0,,17,0
67392837,2021-05-04 22:12:51.933000+00:00,php|wordpress|woocommerce,0,0,,17,0
67413893,2021-05-06 07:48:17.870000+00:00,wordpress|api|rest,0,0,,17,0
67415363,2021-05-06 09:25:04.193000+00:00,php|wordpress|apache|webserver|hosting,0,0,,17,0
67419231,2021-05-06 13:33:09.443000+00:00,wordpress|advanced-custom-fields,1,0,,17,0
67475057,2021-05-10 17:26:58.170000+00:00,wordpress|beautifulsoup|python-requests,0,0,,17,1
67502629,2021-05-12 11:20:41.363000+00:00,php|wordpress|session|custom-post-type,0,0,,17,0
67505010,2021-05-12 13:51:47.823000+00:00,wordpress|fonts|webfonts|woff|eot,1,0,,17,0
67530889,2021-05-14 07:57:10.040000+00:00,wordpress|.htaccess|http-status-code-301,0,0,,17,0
67561483,2021-05-16 20:52:20.703000+00:00,html|wordpress|wordpress-theming,1,0,,17,0
67577484,2021-05-17 21:52:16.903000+00:00,wordpress|woocommerce,0,0,,17,0
67586101,2021-05-18 12:22:57.853000+00:00,wordpress|custom-wordpress-pages|wordpress-rest-api,0,0,,17,0
67620474,2021-05-20 12:35:15.060000+00:00,wordpress|wordpress-theming|custom-wordpress-pages|buddypress,0,0,,17,0
67632755,2021-05-21 07:49:13.463000+00:00,php|wordpress|woocommerce|woocommerce-subscriptions,0,0,,17,0
67645136,2021-05-22 00:38:12.570000+00:00,php|wordpress|amazon-s3|woocommerce,0,0,,17,0
67654638,2021-05-22 22:19:08.067000+00:00,php|wordpress|custom-post-type|custom-taxonomy,0,0,,17,0
67661197,2021-05-23 15:05:01.983000+00:00,php|wordpress|woocommerce,0,0,,17,0
67364539,2021-05-03 06:42:47.413000+00:00,wordpress|forms|plugins,1,0,,18,-3
67381298,2021-05-04 08:31:11.990000+00:00,reactjs|wordpress|wordpress-gutenberg|gutenberg-blocks,1,0,,18,0
67423857,2021-05-06 18:16:25.700000+00:00,wordpress|woocommerce,0,0,,18,0
67424501,2021-05-06 19:06:40.153000+00:00,php|wordpress|wordpress-theming|custom-wordpress-pages,1,0,,18,0
67425455,2021-05-06 20:22:10.627000+00:00,javascript|html|css|wordpress|elementor,1,0,,18,0
67432567,2021-05-07 09:45:44.220000+00:00,wordpress|wordpress-theming|custom-wordpress-pages|wordpress-rest-api,0,0,,18,0
67436301,2021-05-07 13:55:00.527000+00:00,wordpress|woocommerce,0,0,,18,0
67477805,2021-05-10 21:17:44.503000+00:00,wordpress|get|categories|parent|taxonomy-terms,0,0,,18,0
67492981,2021-05-11 19:11:23.650000+00:00,php|wordpress|session|redirect,1,0,,18,-1
67533271,2021-05-14 11:01:46.363000+00:00,wordpress|redirect|mobile,0,0,,18,0
67590544,2021-05-18 16:44:50.380000+00:00,wordpress|paypal|paypal-buttons,1,0,,18,0
67627029,2021-05-20 19:44:48.913000+00:00,wordpress|flutter|rest|taxonomy|disable,0,0,,18,0
67663777,2021-05-23 19:52:26.623000+00:00,wordpress|woocommerce|rating|divi,0,0,,18,0
67672919,2021-05-24 13:28:52.203000+00:00,wordpress|environment-variables|production-environment|wordpress-rest-api,0,0,,18,0
67687549,2021-05-25 12:04:02.777000+00:00,wordpress|search|plugins,1,0,,18,0
67355161,2021-05-02 10:12:56.833000+00:00,wordpress|.htaccess|authentication|woocommerce,0,0,,19,0
67368982,2021-05-03 12:32:48.213000+00:00,php|wordpress|forms|plugins|phpmailer,1,0,,19,0
67373820,2021-05-03 18:11:59.113000+00:00,wordpress|mobile|responsive-design|responsive,1,0,,19,0
67384365,2021-05-04 12:00:50.923000+00:00,wordpress|wordpress-theming|builder|divi|website-homepage,0,0,,19,0
67416676,2021-05-06 10:52:27.190000+00:00,ruby-on-rails|wordpress|single-sign-on,0,0,,19,1
67422600,2021-05-06 16:48:14.457000+00:00,wordpress|caching|cdn|cloudflare,0,0,,19,0
67427530,2021-05-07 00:23:28.693000+00:00,wordpress|wordpress-hook,0,0,,19,0
67427604,2021-05-07 00:37:26.007000+00:00,wordpress|templates|search|advanced-custom-fields|shortcode,1,0,,19,0
67440133,2021-05-07 18:37:40.727000+00:00,php|wordpress|templates|search,1,0,,19,0
67474353,2021-05-10 16:38:12.953000+00:00,wordpress|api|rest|woocommerce|elementor,0,0,,19,0
67474940,2021-05-10 17:17:22.303000+00:00,javascript|html|wordpress|blogs,1,0,,19,-1
67498206,2021-05-12 06:15:10.457000+00:00,wordpress|custom-post-type|shortcode,1,0,,19,0
67511277,2021-05-12 21:37:13.423000+00:00,wordpress|nginx|ssl,0,0,,19,0
67578790,2021-05-18 01:22:44.970000+00:00,wordpress|subscription|wordpress-gutenberg|wpengine,1,0,,19,0
67600450,2021-05-19 09:25:13.257000+00:00,jquery|wordpress|anchor,0,0,,19,0
67619113,2021-05-20 11:03:09.947000+00:00,php|wordpress|date,0,0,,19,0
67619451,2021-05-20 11:27:37.307000+00:00,wordpress|elementor,1,0,,19,0
67692313,2021-05-25 16:47:24.363000+00:00,php|wordpress,1,0,,19,0
67385327,2021-05-04 13:03:24.420000+00:00,javascript|php|jquery|wordpress|elementor,0,0,,20,0
67387112,2021-05-04 14:50:17.013000+00:00,jquery|wordpress|accordion,0,0,,20,0
67387958,2021-05-04 15:44:00.950000+00:00,php|wordpress,1,0,,20,0
67408336,2021-05-05 20:28:04.327000+00:00,wordpress|api,1,0,,20,0
67416545,2021-05-06 10:42:39.380000+00:00,php|wordpress,1,0,,20,0
67419663,2021-05-06 13:58:29.123000+00:00,javascript|php|wordpress,1,0,,20,0
67433368,2021-05-07 10:36:32.757000+00:00,php|wordpress,0,0,,20,0
67504317,2021-05-12 13:07:41.300000+00:00,wordpress|elementor|posts,1,0,,20,0
67511792,2021-05-12 22:34:49.300000+00:00,wordpress|video|cross-browser|html5-video|transcode,0,0,,20,0
67512190,2021-05-12 23:29:33.307000+00:00,wordpress|woocommerce-rest-api,0,0,,20,0
67512805,2021-05-13 01:23:39.023000+00:00,wordpress|plugins|anchor,0,0,,20,0
67524331,2021-05-13 18:27:26.130000+00:00,php|wordpress|image,1,0,,20,0
67529316,2021-05-14 05:10:06.293000+00:00,asp.net-mvc|wordpress|hosting,1,0,,20,0
67569743,2021-05-17 12:33:34.950000+00:00,php|wordpress|woocommerce|fancybox|gravity-forms-plugin,0,0,,20,0
67574406,2021-05-17 17:27:16.377000+00:00,wordpress|woocommerce,0,0,,20,0
67588492,2021-05-18 14:38:50.443000+00:00,wordpress|integration|magento2|restapi,0,0,,20,0
67626835,2021-05-20 19:27:25.957000+00:00,wordpress|apache,0,0,,20,0
67692377,2021-05-25 16:52:12.590000+00:00,php|wordpress|web-scraping|web-crawler,0,0,,20,0
67359009,2021-05-02 17:01:20.127000+00:00,php|wordpress|ubuntu,1,0,,21,0
67365423,2021-05-03 08:00:13.043000+00:00,wordpress|woocommerce,1,0,,21,0
67384306,2021-05-04 11:56:23.440000+00:00,php|html|css|wordpress,1,0,,21,0
67397152,2021-05-05 07:48:43.620000+00:00,php|wordpress|woocommerce,0,0,,21,0
67416310,2021-05-06 10:29:07.377000+00:00,wordpress|woocommerce|woocommerce-subscriptions,0,0,,21,0
67442513,2021-05-07 22:50:55.743000+00:00,javascript|php|wordpress,0,0,,21,0
67447525,2021-05-08 12:25:42.150000+00:00,wordpress|woocommerce|shortcode|tax,0,0,,21,0
67448514,2021-05-08 14:16:09.237000+00:00,php|wordpress|woocommerce|post-meta,0,0,,21,0
67449996,2021-05-08 16:49:20.317000+00:00,css|wordpress,1,0,,21,-2
67464962,2021-05-10 04:58:07.423000+00:00,wordpress|seo|http-status-code-404|elementor,0,0,,21,0
67465703,2021-05-10 06:26:28.247000+00:00,wordpress|slider|arabic|right-to-left,0,0,,21,0
67466853,2021-05-10 08:03:27.850000+00:00,wordpress|gravity-forms-plugin|gravityforms,0,0,,21,0
67471549,2021-05-10 13:39:32.747000+00:00,wordpress|woocommerce,1,0,,21,-1
67475129,2021-05-10 17:32:10.270000+00:00,php|wordpress|ubuntu|permissions|malware,0,0,,21,0
67490655,2021-05-11 16:18:19.530000+00:00,wordpress|google-cloud-platform|cron|hosting,0,0,,21,0
67528551,2021-05-14 02:58:02.260000+00:00,php|wordpress|function|shortcode|redeclare,1,0,,21,1
67559692,2021-05-16 17:33:04.820000+00:00,css|wordpress|margin,2,0,,21,0
67570791,2021-05-17 13:35:48.107000+00:00,php|android|arrays|wordpress|jsonp,2,0,,21,0
67581928,2021-05-18 07:42:27.913000+00:00,php|arrays|wordpress|woocommerce,1,0,,21,0
67592281,2021-05-18 18:49:01.133000+00:00,php|wordpress|plugins,0,0,,21,0
67599586,2021-05-19 08:30:28.633000+00:00,wordpress|multilingual,0,0,,21,0
67604616,2021-05-19 13:51:54.840000+00:00,php|wordpress,1,0,,21,0
67630509,2021-05-21 03:36:12.717000+00:00,php|mysql|wordpress|categories,1,0,,21,0
67630999,2021-05-21 04:56:44.563000+00:00,wordpress|woocommerce,0,0,,21,1
67634986,2021-05-21 10:20:04.357000+00:00,php|wordpress|phpcs,1,0,,21,0
67637970,2021-05-21 13:39:05.947000+00:00,wordpress|video|iframe,0,0,,21,0
67641648,2021-05-21 17:44:44.260000+00:00,php|wordpress|function,1,0,,21,1
67655252,2021-05-23 00:41:23.110000+00:00,php|wordpress|custom-post-type,1,0,,21,0
67684629,2021-05-25 08:46:49.350000+00:00,wordpress|woocommerce|translation|language-translation,1,0,,21,0
67693699,2021-05-25 18:28:54.203000+00:00,wordpress|custom-post-type|taxonomy|custom-taxonomy|taxonomy-terms,0,0,,21,0
67348604,2021-05-01 16:42:07.150000+00:00,javascript|php|html|wordpress,0,0,,22,0
67349578,2021-05-01 18:21:14.180000+00:00,wordpress|mod-rewrite,1,0,,22,0
67378584,2021-05-04 03:54:47.880000+00:00,wordpress|yoast,0,0,,22,0
67405655,2021-05-05 16:57:32.860000+00:00,javascript|html|wordpress|elementor,1,0,,22,-1
67430877,2021-05-07 07:45:24.667000+00:00,wordpress|progressive-web-apps,0,0,,22,1
67454906,2021-05-09 06:31:19.327000+00:00,html|css|wordpress,2,0,,22,0
67460620,2021-05-09 17:32:06.380000+00:00,php|wordpress|pagination|website-homepage,1,0,,22,0
67464533,2021-05-10 03:46:38.543000+00:00,wordpress|loops|post|phpquery,2,0,,22,0
67478664,2021-05-10 23:10:44.047000+00:00,wordpress|categories|preferences|website-homepage,0,0,,22,0
67517224,2021-05-13 09:55:36.123000+00:00,wordpress|cron|hook|init,0,0,,22,0
67544085,2021-05-15 07:01:34.610000+00:00,php|wordpress|contact-form-7,0,0,,22,0
67576569,2021-05-17 20:21:05.227000+00:00,wordpress|custom-taxonomy|taxonomy-terms,0,0,,22,0
67578918,2021-05-18 01:44:36.907000+00:00,php|wordpress|auto-delete,1,0,,22,0
67590780,2021-05-18 16:59:37.677000+00:00,wordpress|woocommerce,0,0,,22,0
67594827,2021-05-18 22:39:36.227000+00:00,javascript|html|css|wordpress,1,0,,22,0
67602650,2021-05-19 11:47:48.600000+00:00,wordpress|woocommerce|checkout,0,0,,22,0
67621501,2021-05-20 13:39:23.660000+00:00,php|wordpress|shortcode|elementor,0,0,,22,0
67659156,2021-05-23 11:20:41.227000+00:00,wordpress|custom-post-type|custom-wordpress-pages,1,0,,22,1
67669304,2021-05-24 09:01:39.970000+00:00,wordpress|plugins|wordpress-rest-api|wp-graphql,0,0,,22,0
67374577,2021-05-03 19:13:49.390000+00:00,wordpress|subdomain|virtualhost|synology|godaddy-api,0,0,,23,0
67408583,2021-05-05 20:50:49.157000+00:00,wordpress|woocommerce|registration|user-accounts,1,0,,23,-1
67408834,2021-05-05 21:17:12.740000+00:00,php|wordpress,1,0,,23,0
67411741,2021-05-06 04:11:48.683000+00:00,php|wordpress,1,0,,23,0
67423073,2021-05-06 17:19:40.777000+00:00,android|wordpress|api|restapi,1,0,,23,0
67425916,2021-05-06 21:03:03.537000+00:00,php|wordpress|function|plugins,1,0,,23,0
67448191,2021-05-08 13:41:00.887000+00:00,wordpress|woocommerce|handlebars.js|woocommerce-rest-api,1,0,,23,0
67484176,2021-05-11 09:38:14.373000+00:00,wordpress|security|cookies|blogs,1,0,,23,0
67517929,2021-05-13 10:47:30.003000+00:00,php|ajax|wordpress,1,0,,23,0
67532378,2021-05-14 09:55:13.043000+00:00,wordpress|variables|url|url-rewriting|prefix,0,0,,23,0
